Loan Number,Loan Status,loan_age_years,repayment_ratio,hazard_score,expected_repayment_years,event_observed
LOAN-2164,Fully Repaid,13.286789869952088,0.5386018494147076,1.0,16.59378062287855,1
LOAN-2165,Disbursing,9.57700205338809,0.6480061367772489,0.6890984583091804,12.336971369501846,0
LOAN-2166,Effective,16.61327857631759,0.7789555267544477,0.5882718144239264,18.71850094254535,0
LOAN-2167,Effective,14.316221765913758,0.37950670608871157,1.0,18.4186882354702,0
LOAN-2168,Repaying,4.487337440109514,0.09101788432088473,1.0,10.03224801850509,0
LOAN-2169,Disbursing&Repaying,9.527720739219713,0.33824010601802,1.0,13.836520209129613,0
LOAN-2170,Cancelled,7.767282683093772,0.5221098527841759,0.8490809337048846,11.156733419172891,0
LOAN-2171,Disbursing&Repaying,7.321013004791239,0.3588234665587543,1.0,11.526895671997467,0
LOAN-2172,Disbursing,6.206707734428473,0.2630491593973824,1.0,10.891461937441562,0
LOAN-2173,Disbursing&Repaying,14.885694729637235,0.2920611628513856,1.0,19.425388915380307,0
LOAN-2174,Disbursing,11.718001368925394,0.1548522134021731,1.0,16.94374030191453,0
LOAN-2175,Fully Repaid,18.338124572210816,0.5755065639875654,1.0,21.46059175227299,1
LOAN-2176,Effective,25.976728268309376,0.679293761724933,1.0,28.58025945968471,0
LOAN-2177,Disbursing,17.779603011635867,0.16011729282894113,1.0,22.979016547491163,0
LOAN-2178,Disbursing,13.505817932922655,0.3570810654750907,1.0,17.720412605547203,0
LOAN-2179,Disbursing,4.509240246406571,0.13951063381668713,1.0,9.811687077323135,0
LOAN-2180,Disbursing,5.0130047912388775,0.011176518842000367,1.0,10.957122197028877,0
LOAN-2181,Fully Repaid,14.959616700889802,0.3596551512068739,1.0,19.161340944855432,1
LOAN-2182,Disbursing&Repaying,20.657084188911703,0.28813925076695757,1.0,25.216387935076916,0
LOAN-2183,Effective,21.987679671457904,0.4567084508989106,1.0,25.704137416963352,0
LOAN-2184,Fully Repaid,7.123887748117728,0.047881309790831,1.0,12.884481199163572,1
LOAN-2185,Disbursing,10.792607802874743,0.42896380261976885,1.0,14.647788789775898,0
LOAN-2186,Fully Repaid,17.037645448323065,0.6337960376592698,0.9901292895539714,19.868665260026717,1
LOAN-2187,Cancelled,12.583162217659138,0.4571594390918492,1.0,16.29736502219989,0
LOAN-2188,Repaying,18.64476386036961,0.6573423083311305,0.9815348662794107,21.35805231871396,0
LOAN-2189,Fully Repaid,8.407939767282683,0.5166026006533484,0.8898350210834255,11.824926764015942,1
LOAN-2190,Fully Repaid,22.62012320328542,0.636536656253559,1.0,25.437439922017624,1
LOAN-2191,Cancelled,15.126625598904859,0.3057481535312013,1.0,19.59788483124885,0
LOAN-2192,Fully Repaid,12.952772073921972,0.4762088701682758,1.0,16.571727723080592,1
LOAN-2193,Effective,22.340862422997947,0.16360803460851456,1.0,27.522822249955375,0
LOAN-2194,Fully Repaid,25.32785763175907,0.15974281024645226,1.0,30.529143580526807,1
LOAN-2195,Disbursing,4.3668720054757015,0.5310956944610875,0.6736688140494027,7.7113935331702645,0
LOAN-2196,Disbursing,11.512662559890487,0.8496099904551379,0.3235289527717329,13.264612607614797,0
LOAN-2197,Fully Repaid,22.258726899383984,0.05276176650092702,1.0,27.99491806687935,1
LOAN-2198,Repaying,14.015058179329227,0.3547664238570244,1.0,18.241226060044106,0
LOAN-2199,Effective,4.974674880219028,0.4414188088770057,0.8364571731272327,8.767580835834,0
