End of Period,Loan Number,Region,Country / Economy Code,Country / Economy,Borrower,Guarantor Country / Economy Code,Guarantor,Loan Type,Loan Status,Interest Rate,Currency of Commitment,Project ID,Project Name,Original Principal Amount (US$),Cancelled Amount (US$),Undisbursed Amount (US$),Disbursed Amount (US$),Repaid to IBRD (US$),Due to IBRD (US$),Exchange Adjustment (US$),Borrower's Obligation (US$),Sold 3rd Party (US$),Repaid 3rd Party (US$),Due 3rd Party (US$),Loans Held (US$),First Repayment Date,Last Repayment Date,Agreement Signing Date,Board Approval Date,Effective Date (Most Recent),Closed Date (Most Recent),Last Disbursement Date,Board approval - Fiscal year,Board approval - Calendar year,loan_age_days,loan_age_years,disbursed_percent,cancelled_percent,undisbursed_percent,repayment_ratio,outstanding_ratio,net_disbursed,is_active,is_fully_repaid,is_cancelled,is_closed,is_guarantee,loan_size_category,age_category,approval_year,approval_decade,portfolio_status,risk_score,risk_score_original
2026-08-31,IBRD96370,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Disbursing,0.0,,P178401,Yellow River Basin Program (GS & SD),150000000.0,0.0,120463837.5,40530592.5,0.0,40530592.5,-375980.0,40154612.5,0.0,0.0,0,160994430.0,2030-04-15,2047-10-15,2024-07-22,2024-03-29,2024-11-20,2029-06-30,2026-05-12,2024,2024,885,2.42299794661191,27.020395000000004,0.0,80.309225,0.0,1.0,40530592.5,True,False,False,True,False,Medium,0-5,2024,2020,Early Stage,4.500000000000001,0.7500000000000001
2026-08-31,IBRD96380,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Disbursing,0.0,,P178401,Yellow River Basin Program (GS & SD),150000000.0,0.0,120772247.45,29227752.55,0.0,29227752.55,0.0,29227752.55,0.0,0.0,0,150000000.0,2030-04-15,2053-10-15,2024-07-22,2024-03-29,2024-11-20,2029-06-30,2025-07-09,2024,2024,885,2.42299794661191,19.485168366666667,0.0,80.51483163333334,0.0,1.0,29227752.55,True,False,False,True,False,Medium,0-5,2024,2020,Early Stage,4.500000000000001,0.7500000000000001
2026-08-31,IBRD96820,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Disbursing,0.0,,P172388,LOCUM,250000000.0,0.0,198680093.92,70495440.41,0.0,70495440.41,-241104.33,70254336.08,0.0,0.0,0,269175534.33,2030-11-15,2054-05-15,2024-09-13,2024-05-31,2024-12-12,2029-12-31,2026-05-04,2024,2024,822,2.2505133470225878,28.198176164,0.0,79.472037568,0.0,1.0,70495440.41,True,False,False,True,False,Large,0-5,2024,2020,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD97010,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Disbursing,0.0,,P181021,L-methane Lvstc,200000000.0,0.0,147699392.0,68766290.5,0.0,68766290.5,-181632.5,68584658.0,0.0,0.0,0,216465682.5,2030-07-15,2042-01-15,2024-09-13,2024-06-27,2024-12-11,2030-12-31,2026-06-18,2024,2024,795,2.1765913757700206,34.383145250000005,0.0,73.849696,0.0,1.0,68766290.5,True,False,False,True,False,Large,0-5,2024,2020,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD97030,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Disbursing,0.0,,P177841,Shaanxi Heating,300000000.0,0.0,317177950.0,3530700.0,0.0,3530700.0,-51600.0,3479100.0,0.0,0.0,0,320708650.0,2030-09-15,2054-03-15,2024-12-16,2024-06-28,2025-04-29,2029-06-30,2026-05-11,2024,2024,794,2.1738535249828885,1.1769,0.0,105.72598333333336,0.0,1.0,3530700.0,True,False,False,True,False,Large,0-5,2024,2020,Early Stage,4.500000000000001,0.7500000000000001
2026-08-31,IBRD98180,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Effective,0.0,,P505267,LCASHIP,150000000.0,0.0,160850390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,160850390.0,2030-10-15,2050-04-15,2025-09-04,2025-05-02,2025-12-03,2030-06-30,,2025,2025,486,1.3305954825462012,0.0,0.0,107.23359333333332,0.0,0.0,0.0,True,False,False,True,False,Medium,0-5,2025,2020,Early Stage,3.3000000000000003,0.55
2026-08-31,IBRD98280,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Disbursing,0.0,,P506602,LCC,250000000.0,0.0,187500000.0,62500000.0,0.0,62500000.0,0.0,62500000.0,0.0,0.0,0,250000000.0,2030-08-15,2055-02-15,2025-09-04,2025-06-06,2025-12-02,2030-12-31,2026-06-23,2025,2025,451,1.2347707049965777,25.0,0.0,75.0,0.0,1.0,62500000.0,True,False,False,True,False,Large,0-5,2025,2020,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD98430,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Disbursing,0.0,,P177450,Ecosystem and Biodiversity Conservation,100000000.0,0.0,102053600.0,116970.0,0.0,116970.0,-1000.0,115970.0,0.0,0.0,0,102170570.0,2032-10-15,2050-04-15,2025-09-04,2025-06-24,2025-11-25,2031-05-31,2026-08-20,2025,2025,433,1.1854893908281998,0.11697,0.0,102.05360000000002,0.0,1.0,116970.0,True,False,False,True,False,Medium,0-5,2025,2020,Early Stage,4.500000000000001,0.7500000000000001
2026-08-31,IBRD98440,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Disbursing,0.0,,P506807,GUD,250000000.0,0.0,223385019.27,575452.35,0.0,575452.35,-11933.57,563518.78,0.0,0.0,0,223960471.62,2030-11-15,2049-05-15,2025-09-04,2025-06-27,2025-12-27,2030-12-31,2026-05-15,2025,2025,430,1.1772758384668036,0.2301809399999999,0.0,89.35400770800001,0.0,1.0,575452.35,True,False,False,True,False,Large,0-5,2025,2020,Early Stage,4.500000000000001,0.7500000000000001
2026-08-31,IBRDB1030,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,GURB,Fully Cancelled,,,P999140,,42857142.81,42857142.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-06-01,2008-12-01,1994-05-29,1994-05-26,1900-01-01,1997-05-29,,1994,1994,11785,32.26557152635181,0.0,100.0,0.0,0.0,0.0,-42857142.81,False,False,True,True,True,Small,30-50,1994,1990,Cancelled,6.0,1.0
2026-08-31,IBRDB1031,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,GURB,Fully Cancelled,,,P999140,,14300000.0,14300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-06-15,2008-12-15,1994-05-29,1994-05-26,1900-01-01,1994-05-31,,1994,1994,11785,32.26557152635181,0.0,100.0,0.0,0.0,0.0,-14300000.0,False,False,True,True,True,Small,30-50,1994,1990,Cancelled,6.0,1.0
2026-08-31,IBRDB1050,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,GURB,Fully Cancelled,,,P999140,,42860000.0,42860000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-04-01,2009-10-01,1995-03-28,1995-03-27,1995-03-28,2010-03-28,,1995,1995,11480,31.430527036276523,0.0,100.0,0.0,0.0,0.0,-42860000.0,False,False,True,True,True,Small,30-50,1995,1990,Cancelled,6.0,1.0
2026-08-31,IBRDB1051,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,GURB,Fully Cancelled,,,P999140,,21430000.0,21430000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-04-01,2009-10-01,1995-03-28,1995-03-27,1995-03-28,1995-04-15,,1995,1995,11480,31.430527036276523,0.0,100.0,0.0,0.0,0.0,-21430000.0,False,False,True,True,True,Small,30-50,1995,1990,Cancelled,6.0,1.0
2026-08-31,IBRDB1060,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,GURB,Fully Cancelled,,,P003507,Ertan II Hydroelectric Project,33330000.0,33330000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-10-01,2010-04-01,1995-09-28,1995-08-22,1995-09-28,2010-09-28,,1996,1995,11332,31.025325119780973,0.0,100.0,0.0,0.0,0.0,-33330000.0,False,False,True,True,True,Small,30-50,1995,1990,Cancelled,6.0,1.0
2026-08-31,IBRDB1061,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,GURB,Fully Cancelled,,,P003507,Ertan II Hydroelectric Project,16670000.0,16670000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-10-01,2010-04-01,1995-09-28,1995-08-22,1995-09-28,2010-04-01,,1996,1995,11332,31.025325119780973,0.0,100.0,0.0,0.0,0.0,-16670000.0,False,False,True,True,True,Small,30-50,1995,1990,Cancelled,6.0,1.0
2026-08-31,IBRDK0260,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Approved,0.0,,P512663,Hainan ICEM,215300000.0,0.0,214544500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,214544500.0,2031-10-15,2056-04-15,1900-01-01,2026-07-24,1900-01-01,2032-06-30,,2027,2026,38,0.1040383299110198,0.0,0.0,99.64909428704134,0.0,0.0,0.0,False,False,False,True,False,Large,0-5,2026,2020,Early Stage,3.0,0.5
2026-08-31,IBRDK0290,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Approved,0.0,,P512669,Hubei YETID,220000000.0,0.0,219183300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,219183300.0,2032-11-15,2055-05-15,1900-01-01,2026-07-30,1900-01-01,2032-12-31,,2027,2026,32,0.0876112251882272,0.0,0.0,99.62877272727272,0.0,0.0,0.0,False,False,False,True,False,Large,0-5,2026,2020,Early Stage,3.0,0.5
2026-08-31,IBRD34490,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE DESAROLLO ECONOMICO,CO,Colombia,CPL,Fully Transferred,7.43,,P006874,IFI-RESTRC&DIVSTITUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1997-07-15,2009-01-15,1993-06-21,1992-03-24,1900-01-01,1997-12-31,,1992,1992,12578,34.43668720054757,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1992,1990,Early Stage,3.0,0.5
2026-08-31,IBRD3449A,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE DESAROLLO ECONOMICO,CO,Colombia,SCL,Fully Cancelled,5.52,,P006874,IFI-RESTRC&DIVSTITUR,55485817.85,55485817.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1997-07-15,2009-01-15,1993-06-21,1992-03-24,1993-09-21,1997-12-31,,1992,1992,12578,34.43668720054757,0.0,100.0,0.0,0.0,0.0,-55485817.85,False,False,True,True,False,Medium,30-50,1992,1990,Cancelled,6.0,1.0
2026-08-31,IBRD35750,LATIN AMERICA AND CARIBBEAN,CO,Colombia,FINAGRO,CO,Colombia,CPL,Fully Cancelled,6.82,,P006875,AG CREDIT,250000000.0,250000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1997-11-01,2010-05-01,1993-08-13,1993-03-18,1993-11-10,1999-06-30,,1993,1993,12219,33.45379876796714,0.0,100.0,0.0,0.0,0.0,-250000000.0,False,False,True,True,False,Large,30-50,1993,1990,Cancelled,6.0,1.0
2026-08-31,IBRD36080,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,CPL,Fully Cancelled,0.0,,P006870,EXPORT DEVELOPMENT,50000000.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-01-15,2010-07-15,1900-01-01,1993-05-25,1900-01-01,1999-12-31,,1993,1993,12151,33.267624914442166,0.0,100.0,0.0,0.0,0.0,-50000000.0,False,False,True,True,False,Medium,30-50,1993,1990,Cancelled,6.0,1.0
2026-08-31,IBRD39540,LATIN AMERICA AND CARIBBEAN,CO,Colombia,INTERCONEXION ELECTRICA S. A.,CO,Colombia,CPL,Fully Transferred,7.43,,P006887,CO POWER MARKET DEVELOP. & ENERGY (TA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-02-15,2012-08-15,1996-03-26,1995-11-16,1900-01-01,2002-12-31,,1996,1995,11246,30.78986995208761,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD40210,LATIN AMERICA AND CARIBBEAN,CO,Colombia,Distrito Capital de Santa Fe de Bogota,CO,Colombia,CPL,Fully Transferred,7.43,,P006872,CO Urban Transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-10-01,2013-04-01,1996-07-16,1996-05-23,1900-01-01,2001-12-31,,1996,1996,11057,30.272416153319643,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD75150,LATIN AMERICA AND CARIBBEAN,CO,Colombia,ICETEX,CO,Colombia,FSL,Repaying,0.0,,P105164,CO-(APL)Second Student Loan Support Proj,300000000.0,0.0,0.0,305769886.23,126986006.78,178783879.45,-132866449.94,45917429.51,0.0,0.0,0,178783879.45,2015-04-15,2033-10-15,2008-03-14,2008-03-04,2008-05-02,2013-06-30,2013-06-21,2008,2008,6754,18.49144421629021,101.92329541,0.0,0.0,0.4152992577054535,0.5847007422945463,305769886.23,True,False,False,True,False,Large,10-20,2008,2000,Early Stage,3.0,0.5
2026-08-31,IBRD75340,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Repaying,0.0,,P105029,CO 3rd Business Prod & Efficiency DDO,550000000.0,0.0,0.0,550000000.0,266640000.0,283360000.0,0.0,283360000.0,0.0,0.0,0,283360000.0,2018-10-15,2033-10-15,2008-09-26,2008-04-08,2008-10-07,2011-06-30,2008-10-14,2008,2008,6719,18.39561943874059,100.0,0.0,0.0,0.4848,0.5152,550000000.0,True,False,False,True,False,Mega,10-20,2008,2000,Early Stage,3.0,0.5
2026-08-31,IBRD78450,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Repaying,0.0,,P106708,CO Social DPL,500000000.0,0.0,0.0,500000000.0,223550000.0,276450000.0,0.0,276450000.0,0.0,0.0,0,276450000.0,2018-08-15,2037-02-15,2010-03-11,2010-02-23,2010-03-29,2010-12-31,2010-04-12,2010,2010,6033,16.517453798767967,100.0,0.0,0.0,0.4471,0.5529,500000000.0,True,False,False,True,False,Mega,10-20,2010,2010,Early Stage,3.0,0.5
2026-08-31,IBRD79440,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P117590,CO - Science Technology & Innovation,25000000.0,4352285.48,0.0,20647714.52,0.0,20647714.52,0.0,20647714.52,0.0,0.0,0,20647714.52,2028-02-15,2028-02-15,2010-08-02,2010-07-15,2010-10-20,2015-12-31,2016-07-29,2011,2010,5891,16.128678986995208,82.59085807999999,17.40914192,0.0,0.0,1.0,16295429.04,False,False,False,True,False,Small,10-20,2010,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD80800,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P123267,CO First Programmatic Fiscal DPL,300000000.0,0.0,0.0,297896161.26,0.0,297896161.26,1491782.31,299387943.57,0.0,0.0,0,297896161.26,2029-02-15,2029-02-15,2011-10-26,2011-07-21,2011-11-10,2012-06-30,2011-12-14,2012,2011,5520,15.1129363449692,99.29872042,0.0,0.0,0.0,1.0,297896161.26,False,False,False,True,False,Large,10-20,2011,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD81330,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P082520,CO Sustainable Development Inv Project,10000000.0,3237747.2,0.0,6762252.8,0.0,6762252.8,0.0,6762252.8,0.0,0.0,0,6762252.8,2030-02-15,2030-02-15,2012-06-20,2012-03-08,2012-08-22,2015-04-29,2015-09-21,2012,2012,5289,14.480492813141684,67.62252799999999,32.377472000000004,0.0,0.0,1.0,3524505.6,False,False,False,True,False,Small,10-20,2012,2010,Early Stage,4.2,0.7000000000000001
2026-08-31,IBRD81840,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P126583,CO Disaster Risk Mgmt Cat DDO II,250000000.0,0.0,0.0,250000000.0,0.0,250000000.0,0.0,250000000.0,0.0,0.0,0,250000000.0,2030-02-15,2030-02-15,2012-11-16,2012-07-10,2013-01-03,2021-07-10,2020-03-31,2013,2012,5165,14.140999315537304,100.0,0.0,0.0,0.0,1.0,250000000.0,False,False,False,True,False,Large,10-20,2012,2010,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD82230,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P129465,CO Second Programmatic Fiscal DPL,200000000.0,0.0,0.0,198499015.65,0.0,198499015.65,994028.64,199493044.29,0.0,0.0,0,198499015.65,2030-08-15,2030-08-15,2012-12-04,2012-11-13,2012-12-07,2013-06-30,2012-12-18,2013,2012,5039,13.796030116358658,99.249507825,0.0,0.0,0.0,1.0,198499015.65,False,False,False,True,False,Large,10-20,2012,2010,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD82250,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P130972,CO Productive & Sust. Cities DPL,150000000.0,0.0,0.0,148874261.73,0.0,148874261.73,745521.49,149619783.22,0.0,0.0,0,148874261.73,2030-08-15,2030-08-15,2012-12-14,2012-12-13,2012-12-19,2013-06-30,2012-12-27,2013,2012,5009,13.713894592744696,99.24950782,0.0,0.0,0.0,1.0,148874261.73,False,False,False,True,False,Medium,10-20,2012,2010,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD82870,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P145605,CO Enhancing Fiscal Capacity DPL,600000000.0,0.0,0.0,600000000.0,0.0,600000000.0,0.0,600000000.0,0.0,0.0,0,600000000.0,2031-06-15,2031-06-15,2013-09-06,2013-09-06,2013-09-09,2014-12-31,2013-09-12,2014,2013,4742,12.982888432580424,100.0,0.0,0.0,0.0,1.0,600000000.0,False,False,False,True,False,Mega,10-20,2013,2010,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD83200,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P123879,CO Subnational Institut. Strengthening,70000000.0,20536193.56,0.0,49374021.22,0.0,49374021.22,6834133.62,56208154.84,0.0,0.0,0,49374021.22,2031-08-15,2031-08-15,2013-12-24,2013-12-16,2014-01-24,2024-03-31,2024-11-27,2014,2013,4641,12.706365503080082,70.53431602857142,29.33741937142857,0.0,0.0,1.0,28837827.66,False,False,False,True,False,Medium,10-20,2013,2010,Early Stage,4.2,0.7000000000000001
2026-08-31,IBRD84540,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P149609,Sust. Growth and Income Convergence DPL,700000000.0,0.0,0.0,700000000.0,0.0,700000000.0,0.0,700000000.0,0.0,0.0,0,700000000.0,2034-12-01,2034-12-01,2014-12-15,2014-12-12,2014-12-16,2017-06-30,2015-02-11,2015,2014,4280,11.718001368925394,100.0,0.0,0.0,0.0,1.0,700000000.0,False,False,False,True,False,Mega,10-20,2014,2010,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD84550,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P145766,CO MST 2nd Ciudades DPL,700000000.0,0.0,0.0,700000000.0,0.0,700000000.0,0.0,700000000.0,0.0,0.0,0,700000000.0,2032-06-15,2032-06-15,2014-12-15,2014-12-12,2014-12-16,2015-12-31,2014-12-17,2015,2014,4280,11.718001368925394,100.0,0.0,0.0,0.0,1.0,700000000.0,False,False,False,True,False,Mega,10-20,2014,2010,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD85380,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P150475,Colombia DPL for Sustainable Development,700000000.0,0.0,0.0,700704760.0,0.0,700704760.0,38835930.0,739540690.0,0.0,0.0,0,700704760.0,2035-04-15,2035-04-15,2015-12-11,2015-09-30,2015-12-17,2016-10-31,2015-12-28,2016,2015,3988,10.91854893908282,100.10068,0.0,0.0,0.0,1.0,700704760.0,False,False,False,True,False,Mega,10-20,2015,2010,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD85580,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Repaying,0.0,,P154821,Colombia Growth and Convergence DPL 2,700000000.0,0.0,0.0,696107840.0,129110021.12,566997818.88,22316747.95,589314566.83,0.0,0.0,0,566997818.88,2021-03-01,2050-03-01,2016-04-15,2015-12-08,2016-05-10,2017-06-30,2016-05-31,2016,2015,3919,10.729637234770705,99.44397714285714,0.0,0.0,0.1854741660717397,0.8145258339282603,696107840.0,True,False,False,True,False,Mega,10-20,2015,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD86680,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P158520,CO Territorial Development DPL,800000000.0,0.0,0.0,749029100.0,0.0,749029100.0,81895950.0,830925050.0,0.0,0.0,0,749029100.0,2036-10-15,2036-10-15,2016-12-21,2016-12-08,2016-12-22,2017-12-31,2016-12-29,2017,2016,3553,9.727583846680355,93.6286375,0.0,0.0,0.0,1.0,749029100.0,False,False,False,True,False,Mega,5-10,2016,2010,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD87010,LATIN AMERICA AND CARIBBEAN,CO,Colombia,ICETEX,CO,Colombia,FSL,Repaying,0.0,,P160446,Tertiary Education Financing,160000000.0,12043729.89,0.0,148632671.05,7928240.89,140704430.16,-1060835.17,139643594.99,0.0,0.0,0,140704430.16,2024-10-15,2044-04-15,2017-07-28,2017-01-30,2017-10-24,2023-12-01,2024-03-26,2017,2017,3500,9.582477754962357,92.89541940625,7.527331181250001,0.0,0.0533411721258305,0.9466588278741692,136588941.16000003,True,False,False,True,False,Medium,5-10,2017,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD87160,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P158739,CO Fiscal and Growth DPL 1,600000000.0,0.0,0.0,699690960.0,0.0,699690960.0,-40633450.0,659057510.0,0.0,0.0,0,699690960.0,2036-10-15,2036-10-15,2017-09-04,2017-03-16,2017-09-06,2018-03-30,2018-03-20,2017,2017,3455,9.45927446954141,116.61516,0.0,0.0,0.0,1.0,699690960.0,False,False,False,True,False,Mega,5-10,2017,2010,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD88060,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P161642,Second Sust. Dev. and Green Growth DPL,500000000.0,0.0,0.0,497348298.79,0.0,497348298.79,1260664.34,498608963.13,0.0,0.0,0,497348298.79,2029-07-15,2029-07-15,2018-01-12,2017-12-14,2018-01-16,2018-12-31,2018-11-29,2018,2017,3182,8.711841204654347,99.469659758,0.0,0.0,0.0,1.0,497348298.79,False,False,False,True,False,Mega,5-10,2017,2010,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD88360,LATIN AMERICA AND CARIBBEAN,CO,Colombia,ICETEX,CO,Colombia,FSL,Repaying,0.0,,P160446,Tertiary Education Financing,160000000.0,25948013.0,0.0,133880537.54,390960.05,133489577.49,33118235.88,166607813.37,0.0,0.0,0,133489577.49,2026-04-15,2045-10-15,2018-10-12,2018-03-22,2019-01-10,2025-12-31,2026-01-14,2018,2018,3084,8.4435318275154,83.67533596250001,16.217508125,0.0,0.0029202157175623,0.9970797842824376,107932524.54,True,False,False,True,False,Medium,5-10,2018,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD89010,LATIN AMERICA AND CARIBBEAN,CO,Colombia,Empresa Metro de Bogota,CO,Colombia,FSL,Fully Disbursed,0.0,,P165300,Bogota Metro Project,70000000.0,0.0,0.0,70000000.0,0.0,70000000.0,0.0,70000000.0,0.0,0.0,0,70000000.0,2033-09-15,2041-09-15,2018-08-06,2018-08-02,2021-01-27,2025-12-12,2026-02-26,2019,2018,2951,8.07939767282683,100.0,0.0,0.0,0.0,1.0,70000000.0,False,False,False,True,False,Medium,5-10,2018,2010,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD89370,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Disbursing,0.0,,P162594,Multipurpose Cadastre Project,100000000.0,0.0,30846015.53,69750616.09,0.0,69750616.09,-1278985.77,68471630.32,0.0,0.0,0,100596631.62,2036-05-15,2039-05-15,2019-08-13,2019-03-14,2019-10-02,2027-01-31,2026-08-28,2019,2019,2727,7.46611909650924,69.75061609000001,0.0,30.846015530000003,0.0,1.0,69750616.09,True,False,False,True,False,Medium,5-10,2019,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD89610,LATIN AMERICA AND CARIBBEAN,CO,Colombia,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,CO,Colombia,FSL,Fully Disbursed,0.0,,P162858,Colombia Fiscal and Growth DPL2,718500000.0,0.0,0.0,718500000.0,0.0,718500000.0,0.0,718500000.0,0.0,0.0,0,718500000.0,2036-01-15,2039-07-15,2019-10-23,2019-05-21,2019-10-23,2020-05-21,2019-10-31,2019,2019,2659,7.279945242984257,100.0,0.0,0.0,0.0,1.0,718500000.0,False,False,False,True,False,Mega,5-10,2019,2010,Early Stage,3.6000000000000005,0.6000000000000001
